Var1,Var2,Freq
MOTORIZED REFRESHMENT VEHICLE OWNER,EATING ESTABLISHMENT,-0.036408818534050376
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,EATING ESTABLISHMENT,-0.005432584277313198
PAWN SHOP,EATING ESTABLISHMENT,0.044130019195826445
PAYDAY LOAN,EATING ESTABLISHMENT,0.11428413171537012
PERMANENT FIREWORKS VENDOR,EATING ESTABLISHMENT,-0.028870278349488566
PERSONAL SERVICES SETTINGS,EATING ESTABLISHMENT,0.34879752758938487
PET SHOP,EATING ESTABLISHMENT,0.07859019020805723
PLACE OF AMUSEMENT,EATING ESTABLISHMENT,0.11576965697175423
PLUMBING & HEATING CONTRACTOR,EATING ESTABLISHMENT,-0.06404330641699929
PLUMBING CONTRACTOR,EATING ESTABLISHMENT,-0.1229128900871233
PRECIOUS METAL SHOP,EATING ESTABLISHMENT,0.11530667919316316
PRIVATE PARKING ENFORCEMENT AGENCY,EATING ESTABLISHMENT,-0.04267730180393437
PRIVATE TRANSPORTATION COMPANY,EATING ESTABLISHMENT,-0.022488951712165195
PUBLIC GARAGE,EATING ESTABLISHMENT,-0.07359456850876442
PUBLIC HALL,EATING ESTABLISHMENT,0.021372896662421186
RETAIL STORE (FOOD),EATING ESTABLISHMENT,0.397691002727093
SECOND HAND SALVAGE SHOP,EATING ESTABLISHMENT,-0.018626404682252646
SECOND HAND SALVAGE YARD,EATING ESTABLISHMENT,-0.025366958572961014
SECOND HAND SHOP,EATING ESTABLISHMENT,0.14920331665487901
SHORT TERM RENTAL COMPANY,EATING ESTABLISHMENT,0.034280940351667545
SIDEWALK CAFE,EATING ESTABLISHMENT,0.33195258405270295
SIDEWALK VENDING,EATING ESTABLISHMENT,-0.023265398926317158
SMOKE SHOP,EATING ESTABLISHMENT,0.06587867945508022
TAXICAB BROKER,EATING ESTABLISHMENT,-0.017878315479189385
TAXICAB OPERATOR,EATING ESTABLISHMENT,-0.01605990183646879
TAXICAB OWNER,EATING ESTABLISHMENT,-0.03711831726325959
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),EATING ESTABLISHMENT,0.05512131820134266
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),EATING ESTABLISHMENT,-0.005511876973154454
TEMPORARY LEASE FIREWORKS VENDOR,EATING ESTABLISHMENT,-0.017518054817616674
TEMPORARY MOBILE FIREWORKS VENDOR,EATING ESTABLISHMENT,0.09694760616375349
TEMPORARY SIGN - A-FRAME,EATING ESTABLISHMENT,0.08582590880793492
TEMPORARY SIGN - MOBILE,EATING ESTABLISHMENT,0.11517032710493255
TEMPORARY SIGN - PORTABLE,EATING ESTABLISHMENT,0.017305257042441197
TEMPORARY SIGN PROVIDER,EATING ESTABLISHMENT,-0.012385554455569695
THEATRE,EATING ESTABLISHMENT,0.18220834753916101
TORONTO TAXICAB OWNER,EATING ESTABLISHMENT,-0.018168606991609895
TOW TRUCK OWNER,EATING ESTABLISHMENT,-0.04207360830937809
VAPOUR PRODUCT RETAILER,EATING ESTABLISHMENT,0.1325162941598518
ADULT ENTERTAINMENT CLUB,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.044078527761386994
BILLIARD HALL,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.004748235174146275
BODY RUB PARLOUR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.003904676577299474
BOWLING HOUSE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0029972802701284484
BUILDING CLEANER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0013390549590339698
BUILDING RENOVATOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.016978296363319195
CARNIVAL,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0013390549590339698
CIRCUS,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0013390549590339698
CLOTHING DROP BOX LOCATION PERMIT,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.014922993363833592
CLOTHING DROP BOX OPERATOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0016402100776547535
COMMERCIAL PARKING LOT,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.018058974889247112
CURB LANE CAFE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.05113543833558989
CURBLANE VENDING,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00215126928690304
DRAIN CONTRACTOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00601769671478773
DRIVE-SELF RENTAL OWNER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.0035838067843136697
DRIVEWAY PAVING CONTRACTOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.005042696907134635
DRIVING SCHOOL OPERATOR (B),ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00986254036267512
DRIVING SCHOOL OPERATOR (V),ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00206233161329482
EATING ESTABLISHMENT,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.0694583537168182
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,1
HAWKER/PEDLAR WITH MOTOR VEHICLE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-9.467340002519901e-4
HEATING CONTRACTOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0066404941624835494
HOLISTIC CENTRE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.012683549438606695
INSULATION INSTALLER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0013390549590339698
LAUNDRY,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.016285762892463865
LIMOUSINE OWNER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0012798015608323672
LIMOUSINE SERVICE COMPANY,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0026801634211822347
MARKETING DISPLAY,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.01261514843526675
MOBILE VENDING (FOOD TRUCK),ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00506702570473219
MOBILE VENDING (ICE CREAM TRUCK),ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0020304850642882005
MOTORIZED REFRESHMENT VEHICLE OWNER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0037515600494171667
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0031819654019222686
PAWN SHOP,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.010477921643943209
PAYDAY LOAN,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.011061888859548142
PERMANENT FIREWORKS VENDOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0026801634211822347
PERSONAL SERVICES SETTINGS,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.006262092252325729
PET SHOP,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.004886816538017844
PLACE OF AMUSEMENT,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.01140759893698802
PLUMBING & HEATING CONTRACTOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.006249281804110102
PLUMBING CONTRACTOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.01082660642361157
PRECIOUS METAL SHOP,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.006386848857117564
PRIVATE PARKING ENFORCEMENT AGENCY,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00535282483047949
PRIVATE TRANSPORTATION COMPANY,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.002118043043099299
PUBLIC GARAGE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.013650096856422957
PUBLIC HALL,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.09007625457319485
RETAIL STORE (FOOD),ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.015274260781508118
SECOND HAND SALVAGE SHOP,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.002691330538125417
SECOND HAND SALVAGE YARD,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0027945120686387694
SECOND HAND SHOP,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-3.353768530852446e-4
SHORT TERM RENTAL COMPANY,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-9.467340002519901e-4
SIDEWALK CAFE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.06537881505283386
SIDEWALK VENDING,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.03364235933671638
SMOKE SHOP,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00601769671478773
TAXICAB BROKER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.002461493974154581
TAXICAB OPERATOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0023204963592876084
TAXICAB OWNER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.003522160868739705
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.004688706322070998
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0023967208380784944
TEMPORARY LEASE FIREWORKS VENDOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0013390549590339698
TEMPORARY MOBILE FIREWORKS VENDOR,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.004119368909243331
TEMPORARY SIGN - A-FRAME,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.02265186502295401
TEMPORARY SIGN - MOBILE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.006899608708581095
TEMPORARY SIGN - PORTABLE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.00284310609353995
TEMPORARY SIGN PROVIDER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-9.467340002519901e-4
THEATRE,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.004665613467317971
TORONTO TAXICAB OWNER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.0013887822331957063
TOW TRUCK OWNER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,-0.003882988656902085
VAPOUR PRODUCT RETAILER,ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,0.06919874135562691
ADULT ENTERTAINMENT CLUB,HAWKER/PEDLAR WITH MOTOR VEHICLE,-6.931619481290964e-4
BILLIARD HALL,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0012800879662435282
BODY RUB PARLOUR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0010526710062486989
BOWLING HOUSE,HAWKER/PEDLAR WITH MOTOR VEHICLE,-8.080438867353334e-4
BUILDING CLEANER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-3.6099899780265193e-4
BUILDING RENOVATOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.004577219127717036
CARNIVAL,HAWKER/PEDLAR WITH MOTOR VEHICLE,-3.6099899780265193e-4
CIRCUS,HAWKER/PEDLAR WITH MOTOR VEHICLE,-3.6099899780265193e-4
CLOTHING DROP BOX LOCATION PERMIT,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.004023125124338446
CLOTHING DROP BOX OPERATOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-4.421881194826708e-4
COMMERCIAL PARKING LOT,HAWKER/PEDLAR WITH MOTOR VEHICLE,0.035266693097090324
CURB LANE CAFE,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.003336312800880864
CURBLANE VENDING,HAWKER/PEDLAR WITH MOTOR VEHICLE,-5.799657820885018e-4
DRAIN CONTRACTOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.001622325109557786
DRIVE-SELF RENTAL OWNER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0024419413324497283
DRIVEWAY PAVING CONTRACTOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0013594726022383929
DRIVING SCHOOL OPERATOR (B),HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0026588656146589135
DRIVING SCHOOL OPERATOR (V),HAWKER/PEDLAR WITH MOTOR VEHICLE,-5.559888640218758e-4
EATING ESTABLISHMENT,HAWKER/PEDLAR WITH MOTOR VEHICLE,0.00511438109714427
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,HAWKER/PEDLAR WITH MOTOR VEHICLE,-9.467340002519901e-4
HAWKER/PEDLAR WITH MOTOR VEHICLE,HAWKER/PEDLAR WITH MOTOR VEHICLE,1
HEATING CONTRACTOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.001790226548505772
HOLISTIC CENTRE,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0034193881326727896
INSULATION INSTALLER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-3.6099899780265193e-4
LAUNDRY,HAWKER/PEDLAR WITH MOTOR VEHICLE,0.03187339408374803
LIMOUSINE OWNER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-3.450247338466664e-4
LIMOUSINE SERVICE COMPANY,HAWKER/PEDLAR WITH MOTOR VEHICLE,-7.225516043733711e-4
MARKETING DISPLAY,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0025839261711525885
MOBILE VENDING (FOOD TRUCK),HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0013660314604026593
MOBILE VENDING (ICE CREAM TRUCK),HAWKER/PEDLAR WITH MOTOR VEHICLE,-5.47403277450316e-4
MOTORIZED REFRESHMENT VEHICLE OWNER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0010113919588581337
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-8.578335888209881e-4
PAWN SHOP,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.001640849336385177
PAYDAY LOAN,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.002982200816449009
PERMANENT FIREWORKS VENDOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-7.225516043733711e-4
PERSONAL SERVICES SETTINGS,HAWKER/PEDLAR WITH MOTOR VEHICLE,0.010934055048850312
PET SHOP,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0013174484443435853
PLACE OF AMUSEMENT,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0018339665842608897
PLUMBING & HEATING CONTRACTOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0016847586822706837
PLUMBING CONTRACTOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.002918770467305652
PRECIOUS METAL SHOP,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0017218457099026081
PRIVATE PARKING ENFORCEMENT AGENCY,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0014430807235950235
PRIVATE TRANSPORTATION COMPANY,HAWKER/PEDLAR WITH MOTOR VEHICLE,-5.710082403289386e-4
PUBLIC GARAGE,HAWKER/PEDLAR WITH MOTOR VEHICLE,0.003746830960960368
PUBLIC HALL,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0019839982772423322
RETAIL STORE (FOOD),HAWKER/PEDLAR WITH MOTOR VEHICLE,0.039154104591100095
SECOND HAND SALVAGE SHOP,HAWKER/PEDLAR WITH MOTOR VEHICLE,-7.255621738781076e-4
SECOND HAND SALVAGE YARD,HAWKER/PEDLAR WITH MOTOR VEHICLE,-7.533791270627148e-4
SECOND HAND SHOP,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.003598697636638915
SHORT TERM RENTAL COMPANY,HAWKER/PEDLAR WITH MOTOR VEHICLE,-2.5523226135783564e-4
SIDEWALK CAFE,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.004882422424908993
SIDEWALK VENDING,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0013021020948808975
SMOKE SHOP,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.001622325109557786
TAXICAB BROKER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-6.635999902559102e-4
TAXICAB OPERATOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-6.255881093273917e-4
TAXICAB OWNER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-9.495476904338886e-4
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0012640394420253586
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),HAWKER/PEDLAR WITH MOTOR VEHICLE,-6.461376470934822e-4
TEMPORARY LEASE FIREWORKS VENDOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-3.6099899780265193e-4
TEMPORARY MOBILE FIREWORKS VENDOR,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0011105504204913825
TEMPORARY SIGN - A-FRAME,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0020141772587521675
TEMPORARY SIGN - MOBILE,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0018600818526710212
TEMPORARY SIGN - PORTABLE,HAWKER/PEDLAR WITH MOTOR VEHICLE,-7.664797053251476e-4
TEMPORARY SIGN PROVIDER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-2.5523226135783564e-4
THEATRE,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0012578137846197361
TORONTO TAXICAB OWNER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-3.7440509141720775e-4
TOW TRUCK OWNER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0010468241084234376
VAPOUR PRODUCT RETAILER,HAWKER/PEDLAR WITH MOTOR VEHICLE,-0.0033044285867502798
ADULT ENTERTAINMENT CLUB,HEATING CONTRACTOR,-0.004861912500218472
BILLIARD HALL,HEATING CONTRACTOR,-0.008978674754517161
BODY RUB PARLOUR,HEATING CONTRACTOR,-0.007383547723172071
BOWLING HOUSE,HEATING CONTRACTOR,-0.005667706780857447
BUILDING CLEANER,HEATING CONTRACTOR,-0.002532085820233414
BUILDING RENOVATOR,HEATING CONTRACTOR,0.12961715014161238
CARNIVAL,HEATING CONTRACTOR,-0.002532085820233414
CIRCUS,HEATING CONTRACTOR,-0.002532085820233414
CLOTHING DROP BOX LOCATION PERMIT,HEATING CONTRACTOR,-0.028218632578949878
CLOTHING DROP BOX OPERATOR,HEATING CONTRACTOR,-0.0031015550570304778
COMMERCIAL PARKING LOT,HEATING CONTRACTOR,-0.03692330491679719
CURB LANE CAFE,HEATING CONTRACTOR,-0.023401257029505254
CURBLANE VENDING,HEATING CONTRACTOR,-0.004067942409772778
DRAIN CONTRACTOR,HEATING CONTRACTOR,0.009266642386876533
DRIVE-SELF RENTAL OWNER,HEATING CONTRACTOR,0.004120705877885014
DRIVEWAY PAVING CONTRACTOR,HEATING CONTRACTOR,0.1250257364053041
DRIVING SCHOOL OPERATOR (B),HEATING CONTRACTOR,0.00217312648154878
DRIVING SCHOOL OPERATOR (V),HEATING CONTRACTOR,-0.0038997657261283783
EATING ESTABLISHMENT,HEATING CONTRACTOR,-0.07702358958669232
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,HEATING CONTRACTOR,-0.0066404941624835494
HAWKER/PEDLAR WITH MOTOR VEHICLE,HEATING CONTRACTOR,-0.001790226548505772
HEATING CONTRACTOR,HEATING CONTRACTOR,1
HOLISTIC CENTRE,HEATING CONTRACTOR,-0.014149982197198258
INSULATION INSTALLER,HEATING CONTRACTOR,-0.002532085820233414
LAUNDRY,HEATING CONTRACTOR,-0.04185464744816075
LIMOUSINE OWNER,HEATING CONTRACTOR,-0.002420040613743039
LIMOUSINE SERVICE COMPANY,HEATING CONTRACTOR,0.04090811754756482
MARKETING DISPLAY,HEATING CONTRACTOR,-0.018123936238964883
MOBILE VENDING (FOOD TRUCK),HEATING CONTRACTOR,-0.009581491671534239
MOBILE VENDING (ICE CREAM TRUCK),HEATING CONTRACTOR,-0.0038395454979599955
MOTORIZED REFRESHMENT VEHICLE OWNER,HEATING CONTRACTOR,-0.00709401204244552
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,HEATING CONTRACTOR,-0.006016937109506868
PAWN SHOP,HEATING CONTRACTOR,-0.011509093828763512
PAYDAY LOAN,HEATING CONTRACTOR,-0.02091747746221465
PERMANENT FIREWORKS VENDOR,HEATING CONTRACTOR,0.04090811754756482
PERSONAL SERVICES SETTINGS,HEATING CONTRACTOR,-0.05658426226672155
PET SHOP,HEATING CONTRACTOR,-0.009240725168535236
PLACE OF AMUSEMENT,HEATING CONTRACTOR,-0.012863638988071434
PLUMBING & HEATING CONTRACTOR,HEATING CONTRACTOR,0.10824881764459568
PLUMBING CONTRACTOR,HEATING CONTRACTOR,0.17936889151308566
PRECIOUS METAL SHOP,HEATING CONTRACTOR,-0.012077211109205198
PRIVATE PARKING ENFORCEMENT AGENCY,HEATING CONTRACTOR,0.025711697261975884
PRIVATE TRANSPORTATION COMPANY,HEATING CONTRACTOR,-0.004005113247887021
PUBLIC GARAGE,HEATING CONTRACTOR,0.04612537069095242
PUBLIC HALL,HEATING CONTRACTOR,-2.681507162169758e-4
RETAIL STORE (FOOD),HEATING CONTRACTOR,-0.050090595750846775
SECOND HAND SALVAGE SHOP,HEATING CONTRACTOR,-0.005089171170438609
SECOND HAND SALVAGE YARD,HEATING CONTRACTOR,-0.005284282273653764
SECOND HAND SHOP,HEATING CONTRACTOR,-0.025241652504593065
SHORT TERM RENTAL COMPANY,HEATING CONTRACTOR,-0.001790226548505772
SIDEWALK CAFE,HEATING CONTRACTOR,-0.03424583632018849
SIDEWALK VENDING,HEATING CONTRACTOR,-0.009133084221875155
SMOKE SHOP,HEATING CONTRACTOR,-0.011379162908273628
TAXICAB BROKER,HEATING CONTRACTOR,-0.004654561746325375
TAXICAB OPERATOR,HEATING CONTRACTOR,-0.004387942322766423
TAXICAB OWNER,HEATING CONTRACTOR,0.0024108695589720487
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),HEATING CONTRACTOR,-0.008866108678556157
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),HEATING CONTRACTOR,-0.004532078992138325
TEMPORARY LEASE FIREWORKS VENDOR,HEATING CONTRACTOR,-0.002532085820233414
TEMPORARY MOBILE FIREWORKS VENDOR,HEATING CONTRACTOR,-0.007789520163481815
TEMPORARY SIGN - A-FRAME,HEATING CONTRACTOR,-0.014127656052693635
TEMPORARY SIGN - MOBILE,HEATING CONTRACTOR,-0.013046814291148127
TEMPORARY SIGN - PORTABLE,HEATING CONTRACTOR,-0.005376171139431995
TEMPORARY SIGN PROVIDER,HEATING CONTRACTOR,-0.001790226548505772
THEATRE,HEATING CONTRACTOR,-0.008822441247526264
TORONTO TAXICAB OWNER,HEATING CONTRACTOR,-0.0026261176035700965
TOW TRUCK OWNER,HEATING CONTRACTOR,0.040469944788001526
VAPOUR PRODUCT RETAILER,HEATING CONTRACTOR,-0.023177617720308415
ADULT ENTERTAINMENT CLUB,HOLISTIC CENTRE,0.002136514027494221
BILLIARD HALL,HOLISTIC CENTRE,0.0018360672942498457
BODY RUB PARLOUR,HOLISTIC CENTRE,0.11600287273430002
BOWLING HOUSE,HOLISTIC CENTRE,-0.01082549542241389
BUILDING CLEANER,HOLISTIC CENTRE,-0.004836362309475195
BUILDING RENOVATOR,HOLISTIC CENTRE,-0.017692580024228785
CARNIVAL,HOLISTIC CENTRE,-0.004836362309475195
CIRCUS,HOLISTIC CENTRE,-0.004836362309475195
CLOTHING DROP BOX LOCATION PERMIT,HOLISTIC CENTRE,0.006605015767879325
CLOTHING DROP BOX OPERATOR,HOLISTIC CENTRE,-0.005924066182401998
COMMERCIAL PARKING LOT,HOLISTIC CENTRE,-0.05058404069052524
CURB LANE CAFE,HOLISTIC CENTRE,0.0047853702078463865
CURBLANE VENDING,HOLISTIC CENTRE,-0.007769895945283228
DRAIN CONTRACTOR,HOLISTIC CENTRE,-0.009703802748491962
DRIVE-SELF RENTAL OWNER,HOLISTIC CENTRE,0.026099873606198823
DRIVEWAY PAVING CONTRACTOR,HOLISTIC CENTRE,-0.007011405297184344
DRIVING SCHOOL OPERATOR (B),HOLISTIC CENTRE,0.06448283161396935
DRIVING SCHOOL OPERATOR (V),HOLISTIC CENTRE,-0.007448673272808671
EATING ESTABLISHMENT,HOLISTIC CENTRE,0.15748537272549273
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,HOLISTIC CENTRE,-0.012683549438606695
HAWKER/PEDLAR WITH MOTOR VEHICLE,HOLISTIC CENTRE,-0.0034193881326727896
HEATING CONTRACTOR,HOLISTIC CENTRE,-0.014149982197198258
HOLISTIC CENTRE,HOLISTIC CENTRE,1
INSULATION INSTALLER,HOLISTIC CENTRE,-0.004836362309475195
LAUNDRY,HOLISTIC CENTRE,0.011709519680605658
LIMOUSINE OWNER,HOLISTIC CENTRE,-0.0046223524961832175
LIMOUSINE SERVICE COMPANY,HOLISTIC CENTRE,-0.009680141405690445
MARKETING DISPLAY,HOLISTIC CENTRE,0.05779394801241453
MOBILE VENDING (FOOD TRUCK),HOLISTIC CENTRE,-0.01830094573354033
MOBILE VENDING (ICE CREAM TRUCK),HOLISTIC CENTRE,-0.007333650772601821
MOTORIZED REFRESHMENT VEHICLE OWNER,HOLISTIC CENTRE,-0.0124386380784116
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,HOLISTIC CENTRE,-0.011492536162229732
PAWN SHOP,HOLISTIC CENTRE,0.022633720558341813
PAYDAY LOAN,HOLISTIC CENTRE,0.03468591670603369
PERMANENT FIREWORKS VENDOR,HOLISTIC CENTRE,-0.009680141405690445
PERSONAL SERVICES SETTINGS,HOLISTIC CENTRE,0.1853169596783355
PET SHOP,HOLISTIC CENTRE,0.034455863968572205
PLACE OF AMUSEMENT,HOLISTIC CENTRE,0.020020969608436814
PLUMBING & HEATING CONTRACTOR,HOLISTIC CENTRE,-0.012575992414527842
PLUMBING CONTRACTOR,HOLISTIC CENTRE,-0.03150855513064758
PRECIOUS METAL SHOP,HOLISTIC CENTRE,0.021197222837793323
PRIVATE PARKING ENFORCEMENT AGENCY,HOLISTIC CENTRE,-0.00889268003807152
PRIVATE TRANSPORTATION COMPANY,HOLISTIC CENTRE,-0.007649890300904169
PUBLIC GARAGE,HOLISTIC CENTRE,0.026426610183742722
PUBLIC HALL,HOLISTIC CENTRE,-0.006697749081084613
RETAIL STORE (FOOD),HOLISTIC CENTRE,0.0893832447848458
SECOND HAND SALVAGE SHOP,HOLISTIC CENTRE,-0.009720474495176533
SECOND HAND SALVAGE YARD,HOLISTIC CENTRE,0.001080593530950508
SECOND HAND SHOP,HOLISTIC CENTRE,0.025077408233241786
SHORT TERM RENTAL COMPANY,HOLISTIC CENTRE,-0.0034193881326727896
SIDEWALK CAFE,HOLISTIC CENTRE,0.031427797921869303
SIDEWALK VENDING,HOLISTIC CENTRE,-0.008023929027221878
SMOKE SHOP,HOLISTIC CENTRE,0.03841920006244128
TAXICAB BROKER,HOLISTIC CENTRE,-0.008890357039706481
TAXICAB OPERATOR,HOLISTIC CENTRE,-0.00838110568622919
TAXICAB OWNER,HOLISTIC CENTRE,-0.009700717569869989
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),HOLISTIC CENTRE,0.02407581214855406
